Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,GoogleIndex,DNS,DomainAge,DomainEnd,iFrame,Mouse_Over,Right_Click,Web_Forwards,count-,count@,count?,count%,count.,count=,count-http,count-https,count-www,count-digits,count-letters,Label
usp.ussphk.top,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,0,0,17,1
ffspincarl.terbaru-2023.com,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,2,0,1,1,0,5,38,1
orangevocale13.wixsite.com,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,2,0,1,1,0,2,33,1
bafybeibqklz6znkqtcrwmyjzh7a3hjfgriddabph5nxc462v4ijtvshpqi.ipfs.cf-ipfs.com,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,3,0,1,1,0,8,69,1
bit.ly,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,2,15,1
equipoprovincia.webcindario.com,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,2,0,1,1,0,0,34,1
docs.google.com,0,0,1,5,0,1,0,0,0,1,1,1,1,1,1,1,2,0,1,0,2,3,1,1,0,15,134,1
infosfact.hubside.fr,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,0,0,23,1
my-site-103253.weeblysite.com,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,2,0,0,0,2,0,1,1,0,6,24,1
ceck.xyz,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,12,1
defi-debank.com,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,18,1
snapto.link,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,23,1
firebasestorage.googleapis.com,0,0,1,5,0,1,1,0,0,1,1,1,1,1,1,0,4,0,1,0,5,2,1,1,0,19,89,1
upsaot.top,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,14,1
bafybeieyab7suqrlqd5z4l5ostffhtmyern4ri7pdwexn7aqonrsl56ydu.ipfs.cf-ipfs.com,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,3,0,1,1,0,9,68,1
gadiyef566.wixsite.com,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,2,0,1,1,0,6,29,1
pub-007fb1d667654a27b2eed5630ad68073.r2.dev,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,4,0,1,1,0,23,47,1
docart-1b6b.dylan1128.workers.dev,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,3,0,1,1,0,6,28,1
v1nted.1141418.xyz,0,0,0,3,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,0,9,27,1
att-105410.weeblysite.com,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,2,0,1,1,0,6,21,1
s.free.fr,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,0,2,18,1
xn--d1aqfkf.xn--p1ai,0,1,1,3,0,0,0,1,0,1,1,1,0,1,1,0,4,1,1,0,5,1,1,0,0,2,58,1
ipfs.eth.aragon.network,0,0,1,3,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,4,0,1,1,0,10,98,1
ncosdf.hyperphp.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,21,1
nzposltes.web.app,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,20,1
telstra-105212.weeblysite.com,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,2,0,1,1,0,6,25,1
bafybeihpgcgwqxk4ch3xqkdbuzpkjhprifg32j6q6x2tmorbykzpkn4iaq.ipfs.dweb.link,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,3,0,1,1,0,8,68,1
rakatun-co-jp.pdfihtk.cn,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,2,0,0,0,3,0,1,1,1,0,28,1
cloudflare-ipfs.com,0,0,1,3,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,2,0,1,1,0,10,88,1
dinnersclub.webcindario.com,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,2,0,1,1,0,0,30,1
bafkreifzylbyzr7wqyblbyx77vambdmeblrtgcavgxdodjc2n32mxbyihe.ipfs.cf-ipfs.com,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,3,0,1,1,0,6,71,1
attmailaccountupdatingyahoonetkljasioiriouejchsdhgfhasxe.weebly.com,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,0,0,70,1
cooperativadeahorrocoopcredito.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,37,1
bafybeiball5yuju6ucuajtpdlbn7dt2llcmoqp6hroo4aenqimv4qannsm.ipfs.cf-ipfs.com,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,3,0,1,1,0,7,70,1
csgosmurfkings.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,21,1
peak-mech-6hm.pages.dev,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,2,0,0,0,2,0,1,1,0,1,23,1
keepo.io,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,18,1
digitalisationprofil.web.app,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,31,1
ipfs.eth.aragon.network,0,0,1,3,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,3,0,1,1,0,12,87,1
cloudflare-ipfs.com,0,0,1,2,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,7,78,1
ipfs.eth.aragon.network,0,0,1,2,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3,0,1,1,0,5,83,1
omavero-suomi.web.app,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,2,0,1,1,0,0,23,1
new.express.adobe.com,0,0,0,2,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3,0,1,1,0,2,41,1
hamflix.uk,0,0,0,2,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,2,0,1,1,0,0,26,1
pub-a706f70ebf604777a400a8eedf40504a.r2.dev,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,3,0,1,1,0,21,34,1
pub-4054e7f05a57459e88c44b940037f4fb.r2.dev,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,3,0,1,1,0,24,30,1
att-inc-107588.weeblysite.com,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,2,0,0,0,2,0,1,1,0,6,24,1
goldbetit.com,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,16,1
t.co,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,17,1
omavero-gov.web.app,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,2,0,1,1,0,0,21,1
cloudflare-ipfs.com,0,0,1,2,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,9,76,1
allegrolokalnie.pl-oferta8471264.pl,0,0,1,2,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,2,0,1,1,0,47,36,1
debkixxeya.sviluppo.host,0,0,1,3,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,2,0,1,1,0,0,44,1
